Index; Block; Block Patterns; Nonce; Nonce Patterns; Traits; Powers [Luck,Health,Stealth,Magic,Agility,Defense,Strength,Crafting]; oneOfOneTrait;
2187;496106;[fibonacci_3,gematria_8,gematria_26,perfect_square_3];1894353743;[gematria_2,gematria_47];[No Back Props,White,Tattoos,Light Bulb,Green Eyes,Small Tusk,Yellow Nose,Pirate,Shield,No Lasers,Leather Hat];[2,6,2,0,8,9,0,0];Balance Bandit
2188;496107;[fibonacci_3,gematria_9,gematria_27,perfect_square_3];2476349406;[gematria_9,gematria_45,multiple_41,multiple_82];[No Back Props,Purple,Rainbow,Short Spikes,Blue Eyes,Small Tusk,Cream,Spike,Bat,No Lasers,Leather Hat];[0,6,2,2,7,9,0,0];Balance Bandit
2189;496108;[fibonacci_3,gematria_1,gematria_28,contains_108,perfect_square_3];2929173462;[gematria_9,gematria_45,multiple_54];[Big Bomb,Green,Rainbow,Light Bulb,Green Goggles,Teeth,Pink,Logo,Oak,No Lasers,Leather Hat];[0,4,2,2,0,11,0,8];Crimson Chaos
2190;496109;[fibonacci_3,gematria_2,gematria_29,perfect_square_3];2927301178;[gematria_4,gematria_40,repeat_2_1];[Bag,Green,Healing Potion Belt,Miners Cap,Lazy,Small Tusk,Drill,Logo,Oak,No Lasers,Leather Hat];[2,9,2,0,0,8,0,2];Crimson Chaos
2191;496110;[gematria_3,gematria_21,repeat_2_1,multiple_46,multiple_69,multiple_230,perfect_square_3];1747616095;[gematria_1,gematria_46,contains_4761,perfect_square_4];[Bag,Mint,Naked,Rooster,Happy,Teeth,Drill,Yellow Bone,No Foreground,No Lasers,Red Hoody,Rubix,Goblin Banner];[2,2,2,4,2,3,8,8];Crimson Chaos
2192;496111;[gematria_4,gematria_22,repeat_2_1,repeat_3_1,multiple_77,multiple_187,perfect_square_3];3215787505;[gematria_7,gematria_43,contains_321];[Bag,Grey,Grey Suit,Samurai,Sun Glasses,Open Mouth,Bandage,Arrow,Oak,Side Lasers,Ancient Staff,White Wolf];[2,7,4,20,2,0,0,2];Bloodshot Beam
2193;496112;[gematria_5,gematria_23,repeat_2_1,multiple_101,perfect_square_3];3569808228;[gematria_6,gematria_51,repeat_2_2,multiple_42,multiple_43,multiple_84,multiple_86];[Bag,Pantone,Compass,Spikes,Lazy,Small Tusk,Pink,Spear,Black Wolf,No Lasers,Coal];[2,7,2,0,6,2,0,8];Crimson Chaos
2194;496113;[gematria_6,gematria_24,repeat_2_1,multiple_183,perfect_square_3];2230796581;[gematria_7,gematria_43,repeat_2_2];[Arrows,Lime,Grey Suit,Rooster,Open,Open Mouth,Red Nose,Bone,Oak,No Lasers,Golden Teeth];[11,5,4,0,2,2,2,0];Balance Bandit
2195;496114;[gematria_7,gematria_25,repeat_2_1,perfect_square_3];53941219;[gematria_7,gematria_34,perfect_square_3];[No Back Props,Orange,Compass,Miners Cap,Blue Eyes,Tongue,Green Nose,Smoke,No Foreground,No Lasers];[3,5,2,3,4,0,0,4];Balance Bandit
2196;496115;[gematria_8,gematria_26,repeat_2_1,perfect_square_3];1876491589;[gematria_4,gematria_58];[No Back Props,Purple,Grey Suit,Miners Cap,Open,Tongue,Cream,Spike,Shield,No Lasers];[0,4,4,0,4,6,2,2];Balance Bandit
2197;496116;[gematria_9,gematria_27,repeat_2_1,perfect_square_3];3311038311;[gematria_6,gematria_24,repeat_2_1,repeat_2_3];[Arrows,Grey,Jade,Spikes,Yellow Eyes,Tooth,Wiggle,Arrow,Axe,No Lasers];[2,3,5,3,4,2,3,0];Bloodshot Beam
2198;496117;[gematria_1,gematria_28,repeat_2_1,perfect_square_3];3339283593;[gematria_3,gematria_48,repeat_2_3,repeat_3_3,multiple_59,multiple_177];[No Back Props,Lime,Grey Suit,Light Bulb,Sun Glasses,Open Mouth,Pink,Bone,Axe,No Lasers];[0,7,4,0,2,2,3,5];Crimson Chaos
2199;496118;[gematria_2,gematria_29,repeat_2_1,perfect_square_3];1987026;[fibonacci_3,gematria_6,gematria_33,contains_70];[No Back Props,Black,Naked,Samurai,Sun Glasses,Tongue,Wiggle,No Earrings,Shield,No Lasers];[2,4,7,0,2,7,0,2];Balance Bandit
2200;496119;[gematria_3,gematria_30,repeat_2_1,multiple_39,perfect_square_3];263221985;[gematria_2,gematria_38,repeat_2_2];[Bag,Pantone,Dead Dwarf,Miners Cap,Red Eyes,Open Mouth,Green Nose,Spear,Oak,No Lasers,Yellow Skull Belt];[5,6,5,0,3,0,0,2];Crimson Chaos
2201;496120;[gematria_4,gematria_22,multiple_40,multiple_79,perfect_square_3];2639388589;[gematria_7,gematria_61,repeat_2_8];[No Back Props,Lime,Grey Suit,Spikes,Sun Glasses,Small Tusk,Pink,Bone,Pickaxe,No Lasers,Cow,Scarf];[0,5,2,7,2,4,8,2];Crimson Chaos
2202;496121;[gematria_5,gematria_23,multiple_181,perfect_square_3];57137095;[gematria_1,gematria_37,contains_70];[Bag,Orange,Naked,Samurai,Yellow Eyes,Teeth,Drill,Smoke,No Foreground,No Lasers,Rainbow Nose];[14,3,4,3,2,3,0,0];Crimson Chaos
2203;496122;[gematria_6,gematria_24,repeat_2_2,perfect_square_3];371935777;[gematria_4,gematria_49,repeat_2_7,repeat_3_7];[Arrows,Purple,Tattoos,Punk,Yellow Eyes,Tongue,Wiggle,Spike,Axe,No Lasers,Purple];[7,5,5,0,2,3,3,0];Crimson Chaos
2204;496123;[gematria_7,gematria_25,perfect_square_3];636311533;[gematria_4,gematria_31,repeat_2_1,repeat_2_3];[No Back Props,Lime,Grey Suit,Miners Cap,Happy,Small Tusk,Cream,Bone,Pickaxe,No Lasers];[0,7,4,0,4,2,3,2];Crimson Chaos
2205;496124;[gematria_8,gematria_26,perfect_square_3];654537220;[gematria_7,gematria_34,repeat_2_2,multiple_46,multiple_92,multiple_230];[No Back Props,Orange,Compass,Samurai,Yellow Eyes,Tooth,Yellow Nose,Smoke,Pickaxe,No Lasers];[2,3,4,3,5,0,3,2];Crimson Chaos
2206;496125;[gematria_9,gematria_27,multiple_45,multiple_49,multiple_75,multiple_81,multiple_105,multiple_189,multiple_225,multiple_525,perfect_square_3];2477613580;[gematria_7,gematria_43,repeat_2_7,multiple_52];[No Back Props,Purple,Grey Suit,Light Bulb,Happy,Teeth,Drill,Spike,Bat,No Lasers,Sword,Horns,Robot Hand,Golden Chain,Sapphire,Day Lasers];[9,4,0,7,2,10,5,10];Crimson Chaos
2207;496126;[gematria_1,gematria_28,perfect_square_3];344523234;[gematria_3,gematria_30,repeat_2_4];[Arrows,Mint,Compass,Light Bulb,Red Eyes,Tooth,Yellow Nose,Yellow Bone,Axe,No Lasers];[2,3,2,0,5,0,5,5];Crimson Chaos
2208;496127;[gematria_2,gematria_29,perfect_square_3];504133837;[gematria_7,gematria_34,repeat_2_3,perfect_square_4];[Arrows,Black,I Love Goblins,Light Bulb,Yellow Eyes,Teeth,Yellow Nose,No Earrings,Black Wolf,No Lasers];[3,3,2,0,8,7,0,3];Crimson Chaos
2209;496128;[gematria_3,gematria_30,multiple_48,multiple_51,multiple_57,multiple_76,multiple_96,multiple_102,multiple_228,multiple_323,perfect_square_3];4210287955;[gematria_7,gematria_43,repeat_2_5];[Bag,Grey,Dead Dwarf,Samurai,Sun Glasses,Open Mouth,Red Nose,Arrow,Oak,No Lasers,Special Glasses,Tusk,Yin Yang,Martech Hammer,Missing Tooth,Golden Nuggets];[13,3,4,5,0,0,11,7];Crimson Chaos
2210;496129;[gematria_4,gematria_31,perfect_square_3];642457689;[gematria_6,gematria_51,multiple_69,perfect_square_3];[No Back Props,Mint,Red Suit,Samurai,Green Eyes,Tongue,Mechanic,Yellow Bone,Pickaxe,No Lasers];[0,7,4,0,2,0,5,3];Crimson Chaos
2211;496130;[gematria_5,gematria_23,perfect_square_3];3790960287;[gematria_6,gematria_51];[Arrows,White,Compass,Bald,Glasses,Tongue,Red Nose,Pirate,No Foreground,No Lasers];[2,7,2,0,7,0,0,4];Crimson Chaos
2212;496131;[gematria_6,gematria_24,multiple_59,multiple_177,perfect_square_3];1358014876;[gematria_7,gematria_43];[No Back Props,Orange,I Love Goblins,Short Hair,Happy,Tooth,Wooden,Smoke,Axe,No Lasers,Calico,Wizard Hat];[5,2,6,13,2,0,3,2];Crimson Chaos
2213;496132;[gematria_7,gematria_25,multiple_47,multiple_52,multiple_58,multiple_91,multiple_94,multiple_182,multiple_188,multiple_329,perfect_square_3];3699580678;[gematria_7,gematria_61,repeat_2_9];[Bag,White,Red Suit,Bald,Sun Glasses,Tooth,Pink,Pirate,Pickaxe,No Lasers,Fire Eyes,White Beard,Tiger,Monocle,Orange Beard,Diamond Nose Ring,Side Lasers];[4,2,0,15,3,0,3,24];Crimson Chaos
2214;496133;[gematria_8,gematria_26,repeat_2_3,multiple_53,perfect_square_3];2503057841;[gematria_8,gematria_35,perfect_square_3];[Arrows,Black,I Love Goblins,Samurai,Green Eyes,Tooth,Green Nose,No Earrings,Black Wolf,No Lasers,Striped,Nose2015];[5,1,9,0,5,4,0,2];Crimson Chaos
2215;496134;[gematria_9,gematria_27,multiple_43,multiple_86,perfect_square_3];1010196982;[gematria_1,gematria_37,perfect_square_3];[Bag,Grey,Dead Dwarf,Rooster,Open,Teeth,Red Nose,Arrow,No Foreground,No Lasers,Yellow Skull Earrings,Top Hat];[14,5,2,0,2,3,5,0];Crimson Chaos
2216;496135;[gematria_1,gematria_28,perfect_square_3];3412090407;[gematria_3,gematria_30,multiple_921,perfect_square_5];[Arrows,Grey,Rainbow,Bald,Open,Tooth,Mechanic,Arrow,Bat,No Lasers];[4,2,2,2,7,0,2,3];Crimson Chaos
2217;496136;[gematria_2,gematria_29,perfect_square_3];1982530757;[gematria_2,gematria_47];[Arrows,Red,Tattoos,Bald,Yellow Eyes,Tooth,Mechanic,Cross,Oak,No Lasers];[8,3,2,0,2,0,0,3];Crimson Chaos
2218;496137;[gematria_3,gematria_30,perfect_square_3];3474855582;[gematria_6,gematria_51,repeat_2_5,repeat_3_5];[Bag,Purple,Grey Suit,Punk,Green Eyes,Small Tusk,Yellow Nose,Spike,Bat,No Lasers];[2,8,4,0,6,3,0,0];Crimson Chaos
2219;496138;[gematria_4,gematria_31,perfect_square_3];3402698337;[gematria_9,gematria_45,repeat_2_3];[Arrows,Black,Jade,Spikes,Open,Teeth,Mechanic,No Earrings,Bat,No Lasers];[0,2,2,3,5,9,2,3];Crimson Chaos
2220;496139;[gematria_5,gematria_32,perfect_square_3];3245041154;[gematria_2,gematria_29,repeat_2_1,perfect_square_3,perfect_square_4];[Arrows,Mint,Healing Potion Belt,Miners Cap,Blue Eyes,Tooth,Bandage,Yellow Bone,Oak,No Lasers];[2,7,2,0,2,0,2,2];Crimson Chaos
2221;496140;[gematria_6,gematria_24,multiple_60,perfect_square_3];4106165239;[gematria_1,gematria_37,multiple_59];[No Back Props,Black,Compass,Punk,Glasses,Teeth,Cream,No Earrings,Shield,No Lasers,Green Hoody];[0,8,2,0,4,10,0,2];Crimson Chaos
2222;496141;[gematria_7,gematria_25,multiple_41,perfect_square_3];1509215919;[gematria_6,gematria_42,multiple_47,multiple_51,multiple_97];[No Back Props,Black,Dead Dwarf,Punk,Happy,Open Mouth,Pink,No Earrings,Black Wolf,No Lasers,Yellow Hoody];[0,11,6,0,5,4,0,0];Crimson Chaos
2223;496142;[gematria_8,gematria_26,perfect_square_3];4090521728;[gematria_2,gematria_38];[Bag,White,Tattoos,Miners Cap,Red Eyes,Tooth,Red Nose,Pirate,No Foreground,No Lasers];[6,6,2,0,5,0,0,2];Crimson Chaos
2224;496143;[gematria_9,gematria_27,perfect_square_3];3854313255;[gematria_3,gematria_39,repeat_2_5,multiple_39,multiple_47];[Bag,Orange,Compass,Light Bulb,Happy,Small Tusk,Yellow Nose,Smoke,Shield,No Lasers];[2,7,2,3,3,3,0,5];Crimson Chaos
2225;496144;[fibonacci_3,gematria_1,gematria_28,repeat_2_4,multiple_44,multiple_88,perfect_square_3];1841407905;[gematria_3,gematria_39,multiple_93,multiple_179,perfect_square_3];[Bag,Mint,Dead Dwarf,Samurai,Lazy,Tongue,Wiggle,Yellow Bone,Shield,No Lasers,Leather Hat,Skull Belt,X Earrings,X];[2,4,19,0,0,9,0,0];Crimson Chaos
2226;496145;[gematria_2,gematria_29,multiple_85,multiple_221,perfect_square_3];2744384341;[gematria_4,gematria_40,repeat_2_4];[Arrows,Mint,Jade,Short Hair,Sun Glasses,Small Tusk,Yellow Nose,Yellow Bone,No Foreground,No Lasers,Feathered War Bonnet];[0,5,2,11,7,0,2,2];Crimson Chaos
2227;496146;[gematria_3,gematria_30,multiple_42,perfect_square_3];3315423735;[gematria_9,gematria_36,repeat_2_3,multiple_39,multiple_45];[Bag,Grey,Tattoos,Light Bulb,Red Eyes,Tongue,Bandage,Arrow,Axe,No Lasers,Pirate Hat];[4,7,9,0,2,0,3,0];Crimson Chaos
2228;496147;[gematria_4,gematria_31,perfect_square_3];3448648332;[gematria_9,gematria_45,repeat_2_3,repeat_2_4,multiple_43,multiple_54,multiple_58,multiple_86,multiple_87,multiple_108,multiple_522];[Bag,Mint,Jade,Spikes,Blue Eyes,Teeth,Wooden,Yellow Bone,Bat,No Lasers];[2,3,2,3,3,5,2,2];Crimson Chaos
2229;496148;[gematria_5,gematria_32,perfect_square_3];1850474862;[gematria_9,gematria_45,multiple_54,multiple_58,multiple_87,multiple_433,multiple_522];[Bag,Orange,I Love Goblins,Short Hair,Green Goggles,Tongue,Red Nose,Smoke,Shield,No Lasers];[5,7,4,3,0,3,0,2];Crimson Chaos
2230;496149;[gematria_6,gematria_33,perfect_square_3];1885421495;[gematria_2,gematria_47,repeat_2_8,multiple_97];[Bag,Red,Rainbow,Miners Cap,Red Eyes,Tongue,Bandage,Cross,Shield,No Lasers];[4,7,2,2,0,3,0,2];Crimson Chaos
2231;496150;[gematria_7,gematria_25,multiple_50,perfect_square_3];1579977647;[gematria_8,gematria_62,repeat_2_7,repeat_2_9,multiple_53];[Arrows,Purple,Red Suit,Samurai,Green Goggles,Tongue,Pink,Spike,Black Wolf,No Lasers,Angelite];[0,6,4,0,13,3,0,2];Crimson Chaos
2232;496151;[gematria_8,gematria_26,multiple_103,perfect_square_3];424108886;[gematria_5,gematria_41,repeat_2_8,repeat_3_8,multiple_103,contains_108];[No Back Props,Green,I Love Goblins,Spikes,Lazy,Teeth,Yellow Nose,Logo,Bat,No Lasers,Golden Diamond];[10,4,2,0,8,5,0,0];Crimson Chaos
2233;496152;[gematria_9,gematria_27,multiple_54,multiple_108,perfect_square_3];2504866014;[gematria_9,gematria_36,repeat_2_6,multiple_42,multiple_43,multiple_46,multiple_69,multiple_86,multiple_322];[Arrows,Black,Naked,Rooster,Glasses,Small Tusk,Yellow Nose,No Earrings,Black Wolf,No Lasers,Nose Ring,Skull Earrings];[13,5,2,0,5,0,0,2];Crimson Chaos
2234;496153;[gematria_1,gematria_28,perfect_square_3];1111282841;[gematria_2,gematria_29,repeat_2_1,repeat_3_1,repeat_4_1,multiple_43,perfect_square_3];[Arrows,Grey,I Love Goblins,Candle,Sun Glasses,Open Mouth,Wiggle,Arrow,Shield,No Lasers];[3,5,5,0,4,3,0,4];Crimson Chaos
2235;496154;[gematria_2,gematria_29,perfect_square_3];2508820308;[gematria_9,gematria_36,repeat_2_8];[Bag,Black,Jade,Bald,Red Eyes,Small Tusk,Wooden,No Earrings,Black Wolf,No Lasers];[4,6,2,3,3,4,0,2];Crimson Chaos
2236;496155;[gematria_3,gematria_30,repeat_2_5,multiple_55,multiple_93,multiple_97,perfect_square_3];773863527;[gematria_3,gematria_48,repeat_2_7];[Arrows,Purple,Grey Suit,Light Bulb,Glasses,Small Tusk,Green Nose,Spike,No Foreground,No Lasers,Bowl Hat,Booger,Cigar,Carrot];[5,9,4,0,4,3,0,8];Crimson Chaos
2237;496156;[gematria_4,gematria_31,multiple_46,multiple_92,perfect_square_3];2009198026;[gematria_1,gematria_37,repeat_2_0];[No Back Props,Black,Naked,Spikes,Open,Teeth,Pink,No Earrings,No Foreground,No Lasers,Rubix,Patch];[2,4,2,0,4,9,0,7];Crimson Chaos
2238;496157;[gematria_5,gematria_32,perfect_square_3];3456456198;[gematria_6,gematria_51,multiple_39,multiple_78];[Bag,Orange,Healing Potion Belt,Rooster,Green Eyes,Tongue,Cream,Smoke,Bat,No Lasers];[4,7,2,3,5,0,0,0];Crimson Chaos
2239;496158;[gematria_6,gematria_33,multiple_39,multiple_78,perfect_square_3];2379679439;[gematria_5,gematria_59];[No Back Props,Purple,Rainbow,Short Spikes,Green Goggles,Teeth,Pink,Spike,Axe,No Lasers,Yellow Skull Belt,Brown Wolf];[0,4,5,0,2,13,0,2];Crimson Chaos
2240;496159;[gematria_7,gematria_34,perfect_square_3];67469786;[gematria_8,gematria_53];[No Back Props,Pantone,Tattoos,Short Spikes,Glasses,Tongue,Drill,Spear,Shield,No Lasers];[2,4,2,0,5,5,0,4];Crimson Chaos
2241;496160;[gematria_8,gematria_26,multiple_40,multiple_56,multiple_80,multiple_224,perfect_square_3];3336505726;[gematria_4,gematria_40,repeat_2_3,repeat_3_3,multiple_229];[No Back Props,Lime,Tattoos,Punk,Lazy,Tooth,Cream,Bone,Axe,No Lasers,Cow,Poison Potion,Gardener];[2,4,7,0,4,2,5,6];Crimson Chaos
2242;496161;[gematria_9,gematria_27,multiple_87,perfect_square_3];1291856911;[gematria_7,gematria_43,repeat_2_1,multiple_181,multiple_323];[Arrows,White,Dead Dwarf,Rooster,Green Eyes,Small Tusk,Wiggle,Pirate,Oak,No Lasers,Skull Hat];[0,6,12,0,5,0,3,0];Crimson Chaos
2243;496162;[gematria_1,gematria_28,perfect_square_3];3030412801;[gematria_4,gematria_22];[Arrows,Lime,I Love Goblins,Candle,Happy,Tongue,Red Nose,Bone,No Foreground,No Lasers];[3,9,2,0,4,2,0,2];Crimson Chaos
2244;496163;[gematria_2,gematria_29,perfect_square_3];1145453490;[gematria_9,gematria_36,repeat_2_1,multiple_41,multiple_45,multiple_53,multiple_82,multiple_90,multiple_530];[No Back Props,Mint,Rainbow,Light Bulb,Green Eyes,Tongue,Bandage,Yellow Bone,Shield,No Lasers];[0,7,2,2,2,3,2,3];Crimson Chaos
2245;496164;[gematria_3,gematria_30,perfect_square_3];367440035;[gematria_5,gematria_32,repeat_2_0,repeat_2_4,perfect_square_3];[Bag,Pantone,Naked,Bald,Blue Eyes,Tongue,Drill,Spear,Axe,No Lasers];[6,5,2,0,3,0,3,2];Balance Bandit
2246;496165;[gematria_4,gematria_31,perfect_square_3];1540081900;[gematria_1,gematria_28,repeat_2_0,multiple_47,multiple_50,multiple_94,multiple_100,multiple_188,multiple_329,perfect_square_3];[No Back Props,Mint,Dead Dwarf,Miners Cap,Sun Glasses,Tooth,Red Nose,Yellow Bone,Black Wolf,No Lasers];[2,5,2,0,5,0,5,4];Crimson Chaos
2247;496166;[gematria_5,gematria_32,repeat_2_6,perfect_square_3];3343771843;[fibonacci_3,power_of_7_3,gematria_7,gematria_43,repeat_2_3,repeat_2_7];[No Back Props,Yin Yang,I Love Goblins,Miners Cap,Green Goggles,Open Mouth,Green Nose,Yellow Bone,Axe,No Lasers];[6,3,2,5,2,0,5,4];Balance Bandit
2248;496167;[gematria_6,gematria_33,perfect_square_3];2550428650;[gematria_1,gematria_37,repeat_2_5,multiple_50,multiple_55,multiple_77];[No Back Props,Orange,Red Suit,Spikes,Red Eyes,Tongue,Red Nose,Smoke,Black Wolf,No Lasers];[0,10,2,3,5,2,0,0];Balance Bandit
2249;496168;[gematria_7,gematria_34,perfect_square_3];3890040958;[gematria_1,gematria_46,repeat_2_0,perfect_square_3];[Bag,White,Dead Dwarf,Bald,Blue Eyes,Tooth,Red Nose,Pirate,Shield,No Lasers];[6,6,2,0,3,3,3,0];Balance Bandit
2250;496169;[gematria_8,gematria_35,multiple_331,perfect_square_3];2929523732;[gematria_8,gematria_44];[Bag,Green,Tattoos,Light Bulb,Red Eyes,Tooth,Pink,Logo,Oak,No Lasers];[6,5,2,0,0,2,0,3];Balance Bandit
2251;496170;[gematria_9,gematria_27,multiple_45,multiple_74,multiple_90,multiple_185,multiple_333,contains_70,perfect_square_3];415229016;[gematria_3,gematria_30,repeat_2_2,multiple_426];[No Back Props,Grey,Naked,Short Spikes,Red Eyes,Open Mouth,Bandage,Arrow,Bat,No Lasers,Sword,Sword Foreground,Fronk,Diamond Hands];[12,7,10,0,2,2,4,0];Balance Bandit
2252;496171;[gematria_1,gematria_28,perfect_square_3];3095452385;[gematria_8,gematria_44];[Bag,White,Jade,Candle,Green Eyes,Tongue,Bandage,Pirate,No Foreground,No Lasers];[2,7,2,3,5,0,0,2];Balance Bandit
2253;496172;[gematria_2,gematria_29,multiple_326,perfect_square_3];490012458;[gematria_6,gematria_33,repeat_2_0,multiple_39,multiple_78,perfect_square_3,perfect_square_4];[Bag,White,Rainbow,Candle,Happy,Tooth,Red Nose,Pirate,Bat,No Lasers];[4,7,2,2,6,0,0,2];Balance Bandit
2254;496173;[gematria_3,gematria_30,perfect_square_3];1806158118;[gematria_3,gematria_39,repeat_2_1];[Bag,Black,Healing Potion Belt,Spikes,Green Eyes,Teeth,Cream,No Earrings,Shield,No Lasers];[2,5,2,0,2,12,0,0];Balance Bandit
2255;496174;[gematria_4,gematria_31,multiple_49,multiple_83,multiple_98,multiple_427,perfect_square_3];420076390;[gematria_4,gematria_31,repeat_2_0,contains_420];[No Back Props,Green,Jade,Rooster,Green Goggles,Tooth,Red Nose,Logo,Bat,No Lasers,Horns,Halo,Pork];[2,15,2,3,5,2,0,2];Balance Bandit
2256;496175;[gematria_5,gematria_32,multiple_89,multiple_223,perfect_square_3];1323967239;[gematria_9,gematria_45,multiple_69];[No Back Props,Green,Compass,Samurai,Glasses,Tongue,Green Nose,Logo,Axe,No Lasers,GG];[3,4,11,0,2,2,3,2];Balance Bandit
2257;496176;[gematria_6,gematria_33,multiple_48,perfect_square_3];2754711925;[gematria_7,gematria_43,repeat_2_1];[Bag,Orange,Dead Dwarf,Miners Cap,Happy,Open Mouth,Yellow Nose,Smoke,No Foreground,No Lasers,Special Glasses];[2,5,2,3,5,0,3,9];Balance Bandit
2258;496177;[gematria_7,gematria_34,repeat_2_7,multiple_43,perfect_square_3];1407552425;[gematria_8,gematria_35,repeat_2_5];[Bag,Black,Rainbow,Candle,Green Eyes,Tooth,Drill,No Earrings,Bat,No Lasers,Yellow Skull Earrings];[9,3,2,2,3,0,0,4];Crimson Chaos
2259;496178;[gematria_8,gematria_35,perfect_square_3];1182336617;[fibonacci_3,gematria_2,gematria_38,repeat_2_1,repeat_2_3,repeat_2_6,multiple_77];[Arrows,Red,Red Suit,Rooster,Yellow Eyes,Small Tusk,Mechanic,Cross,Shield,No Lasers];[4,8,2,0,2,3,0,3];Balance Bandit
2260;496179;[gematria_9,gematria_36,multiple_47,multiple_51,multiple_69,multiple_423,perfect_square_3];2600663742;[gematria_9,gematria_36,repeat_2_0,repeat_2_6];[Bag,Black,Tattoos,Light Bulb,Glasses,Teeth,Red Nose,No Earrings,Pickaxe,No Lasers,Fire Eyes,Tusk,Goblin Banner];[2,5,2,0,0,4,18,3];Crimson Chaos
2261;496180;[gematria_1,gematria_28,perfect_square_3];1373648461;[gematria_7,gematria_43,multiple_41,multiple_47,perfect_square_3];[Arrows,Purple,Rainbow,Spikes,Blue Eyes,Teeth,Green Nose,Spike,Axe,No Lasers];[3,3,2,2,2,8,3,0];Crimson Chaos
2262;496181;[gematria_2,gematria_29,perfect_square_3];221575742;[gematria_8,gematria_35,repeat_2_2,multiple_97,multiple_422];[Bag,Green,Tattoos,Punk,Green Goggles,Tooth,Wiggle,Logo,Oak,No Lasers];[6,4,5,0,0,2,0,2];Crimson Chaos
2263;496182;[gematria_3,gematria_30,multiple_41,multiple_82,perfect_square_3];2336188420;[fibonacci_3,gematria_1,gematria_37,repeat_2_3,repeat_2_8,contains_420,perfect_square_3];[No Back Props,Lime,Rainbow,Spikes,Sun Glasses,Teeth,Cream,Bone,Axe,No Lasers,Yellow Hoody,Heavy Armor];[0,2,2,0,4,14,3,2];Balance Bandit
2264;496183;[gematria_4,gematria_31,perfect_square_3];611333148;[gematria_3,gematria_30,repeat_2_1,repeat_2_3,repeat_3_3];[Bag,Grey,Healing Potion Belt,Light Bulb,Yellow Eyes,Small Tusk,Wiggle,Arrow,Pickaxe,No Lasers];[2,8,5,0,2,0,3,3];Crimson Chaos
2265;496184;[gematria_5,gematria_32,multiple_52,multiple_104,perfect_square_3];4171555544;[gematria_5,gematria_41,repeat_2_4,repeat_2_5,repeat_3_5,repeat_4_5,multiple_52,multiple_104];[Arrows,Purple,Grey Suit,Punk,Green Eyes,Tooth,Wiggle,Spike,Shield,No Lasers,White Beard,Golden Loop];[4,5,7,0,2,3,5,0];Balance Bandit
2266;496185;[gematria_6,gematria_33,multiple_57,multiple_95,perfect_square_3];2373014903;[gematria_5,gematria_32,multiple_83];[No Back Props,Purple,Dead Dwarf,Short Hair,Happy,Tooth,Green Nose,Spike,Axe,No Lasers,Yin Yang,Rainbow Joint];[3,2,4,5,2,3,6,7];Crimson Chaos
2267;496186;[gematria_7,gematria_34,multiple_53,perfect_square_3];3689687060;[gematria_8,gematria_53,multiple_47,multiple_94,multiple_188,contains_70];[No Back Props,Red,Naked,Samurai,Sun Glasses,Teeth,Pink,Cross,Pickaxe,No Lasers,Nose2015];[4,2,4,0,2,3,3,4];Balance Bandit
2268;496187;[gematria_8,gematria_35,perfect_square_3];3096019970;[gematria_8,gematria_44,repeat_2_9,contains_70];[No Back Props,White,Dead Dwarf,Short Spikes,Happy,Tooth,Cream,Pirate,No Foreground,No Lasers];[2,4,2,0,9,2,3,0];Balance Bandit
2269;496188;[gematria_9,gematria_36,repeat_2_8,multiple_42,multiple_44,multiple_77,multiple_84,multiple_99,multiple_179,multiple_231,multiple_924,perfect_square_3];1342546803;[gematria_9,gematria_36,multiple_39];[No Back Props,Mint,I Love Goblins,Rooster,Blue Eyes,Tooth,Mechanic,Yellow Bone,Axe,No Lasers,Pirate Hat,X Earrings,Ancient Staff,Crown,Bone Nose,Diamond Eyes];[22,2,7,8,2,8,0,0];Crimson Chaos
2270;496189;[gematria_1,gematria_37,perfect_square_3];2992634232;[gematria_6,gematria_42,repeat_2_9,multiple_42,multiple_49,multiple_56,multiple_84,multiple_98];[Bag,White,Compass,Short Hair,Yellow Eyes,Teeth,Mechanic,Pirate,Oak,No Lasers];[2,3,4,0,3,3,0,5];Crimson Chaos
2271;496190;[gematria_2,gematria_29,multiple_58,multiple_59,perfect_square_3];3928344248;[gematria_2,gematria_47,repeat_2_4,multiple_46,multiple_92,multiple_184];[Bag,Green,Compass,Short Hair,Blue Eyes,Small Tusk,Wooden,Logo,Oak,No Lasers,Tiger,Calico];[2,4,4,5,0,2,0,4];Crimson Chaos
2272;496191;[gematria_3,gematria_30,perfect_square_3];2313888181;[gematria_7,gematria_43,repeat_2_8,repeat_3_8];[Arrows,Grey,Healing Potion Belt,Spikes,Sun Glasses,Small Tusk,Green Nose,Arrow,Axe,No Lasers];[3,7,2,0,4,2,3,2];Crimson Chaos
2273;496192;[gematria_4,gematria_31,perfect_square_3];4233260769;[fibonacci_3,gematria_6,gematria_42,repeat_2_3,multiple_93];[No Back Props,Lime,Tattoos,Bald,Glasses,Open Mouth,Green Nose,Bone,Oak,No Lasers];[7,5,2,0,2,2,0,2];Crimson Chaos
2274;496193;[gematria_5,gematria_32,perfect_square_3];3827402907;[gematria_6,gematria_42];[Arrows,Green,Dead Dwarf,Candle,Lazy,Tongue,Drill,Logo,Shield,No Lasers];[0,6,2,0,2,5,3,4];Crimson Chaos
