Index; Block; Patterns; Traits; Powers [Luck,Health,Stealth,Magic,Agility,Defense,Strength,Crafting]; oneOfOneTrait;
1354;184178;[gematria_2,gematria_29,perfect_square_3];[Bag,Red,Healing Potion Belt,Short Hair,Sun Glasses,Teeth,Wiggle,Cross,Bat,No Lasers];[4,4,7,0,3,3,0,2];Balanced Bullion
1355;976700;[gematria_2,gematria_29,repeat_2_0,multiple_50,multiple_100,contains_70];[No Back Props,Purple,Tattoos,Rooster,Green Goggles,Tongue,Pink,Spike,Pickaxe,No Lasers,Angelite,Clown];[2,4,2,8,10,3,3,2];Balanced Bullion
1356;188580;[gematria_3,gematria_30,repeat_2_8,multiple_42,multiple_60,multiple_84,multiple_105,multiple_420];[No Back Props,Red,Grey Suit,Spikes,Sun Glasses,Teeth,Wiggle,Cross,Shield,No Lasers,Pirate Hat,Green Hoody,Crown,Sapphire];[8,6,5,7,2,6,0,2];Balanced Bullion
1357;803222;[gematria_8,gematria_17,repeat_2_2,repeat_3_2];[Bag,Striped,Compass,Light Bulb,Lazy,Small Tusk,Wooden,No Earrings,Axe,No Lasers,Kings Suit,Purple];[2,5,7,0,0,4,13,5];Emerald Envy
1358;124485;[gematria_6,gematria_24,repeat_2_4,multiple_43];[Bag,Green,Rainbow,Short Hair,Red Eyes,Teeth,Wiggle,Logo,Bat,No Lasers,Skull Belt,Yellow Skull Earrings];[7,3,10,0,3,3,0,0];Emerald Envy
1359;143539;[gematria_7,gematria_25];[No Back Props,Mint,Grey Suit,Light Bulb,Blue Eyes,Teeth,Wiggle,Yellow Bone,Axe,No Lasers];[0,3,7,0,2,3,5,3];Emerald Envy
1360;655676;[gematria_8,gematria_35,repeat_2_5,perfect_square_3];[No Back Props,Orange,Red Suit,Punk,Green Eyes,Teeth,Cream,Smoke,Black Wolf,No Lasers,Bowl Hat];[5,5,2,3,7,3,0,0];Emerald Envy
1361;302224;[gematria_4,gematria_13,repeat_2_2,repeat_3_2,multiple_52,multiple_104];[Arrows,Striped,Compass,Candle,Lazy,Small Tusk,Green Nose,No Earrings,Oak,No Lasers,Purple,White Beard,Golden Loop];[7,2,7,0,2,0,5,4];Emerald Envy
1362;802924;[gematria_7,gematria_25];[Arrows,Black,Dead Dwarf,Candle,Lazy,Small Tusk,Wooden,No Earrings,Oak,No Lasers];[0,7,2,0,2,4,3,4];Emerald Envy
1363;667595;[gematria_2,gematria_38,repeat_2_6];[Bag,Pantone,Grey Suit,Samurai,Glasses,Teeth,Cream,Spear,No Foreground,No Lasers];[2,2,6,0,7,3,0,2];Emerald Envy
1364;654242;[gematria_5,gematria_23];[Bag,Orange,Compass,Short Hair,Green Eyes,Teeth,Cream,Smoke,Bat,No Lasers];[2,3,4,3,5,3,0,2];Emerald Envy
1365;882124;[gematria_7,gematria_25,repeat_2_8,multiple_83,multiple_332];[Arrows,Red,Healing Potion Belt,Candle,Sun Glasses,Small Tusk,Wooden,Cross,Oak,No Lasers,Halo];[2,14,2,0,2,0,0,4];Emerald Envy
1366;929072;[gematria_2,gematria_29];[Bag,Green,Naked,Short Spikes,Red Eyes,Tongue,Pink,Logo,Oak,No Lasers];[4,7,2,0,0,4,0,0];Emerald Envy
1367;823255;[gematria_7,gematria_25,repeat_2_5,multiple_229];[Bag,Green,Compass,Light Bulb,Red Eyes,Small Tusk,Wooden,Logo,Axe,No Lasers,Bowl Hat];[7,6,2,0,0,2,3,4];Emerald Envy
1368;521263;[gematria_1,gematria_19];[No Back Props,Green,Compass,Miners Cap,Red Eyes,Tooth,Bandage,Logo,Shield,No Lasers,Gold];[2,5,2,0,0,5,0,4];Emerald Envy
1369;163262;[gematria_2,gematria_20,multiple_41,multiple_82,multiple_181];[Bag,Pantone,Compass,Light Bulb,Glasses,Teeth,Wiggle,Spear,Axe,No Lasers,Blue Hoody,Yellow Hoody,Heavy Armor,Rainbow Nose];[12,2,2,0,3,10,3,5];Emerald Envy
1370;487797;[gematria_6,gematria_42,repeat_2_7];[Arrows,Red,Tattoos,Samurai,Sun Glasses,Tongue,Yellow Nose,Cross,No Foreground,No Lasers,Crude Hoody];[2,4,4,10,7,0,0,2];Emerald Envy
1371;430538;[gematria_5,gematria_23];[Bag,Lime,Grey Suit,Bald,Yellow Eyes,Tongue,Yellow Nose,Bone,No Foreground,No Lasers];[4,5,4,0,5,2,0,0];Emerald Envy
1372;439172;[gematria_8,gematria_26];[Bag,Lime,Healing Potion Belt,Short Spikes,Yellow Eyes,Tongue,Yellow Nose,Bone,Oak,No Lasers];[2,7,2,0,3,4,0,0];Emerald Envy
1373;308850;[gematria_6,gematria_24,repeat_2_8,multiple_50,multiple_58,multiple_75,multiple_87,multiple_426];[No Back Props,Black,I Love Goblins,Spikes,Lazy,Small Tusk,Green Nose,No Earrings,Shield,No Lasers,Angelite,Tiger,Robot Hand,Skull Hat];[3,5,9,5,10,4,0,8];Emerald Envy
1374;235258;[gematria_7,gematria_25,multiple_41,multiple_82];[Bag,Lime,Compass,Punk,Yellow Eyes,Open Mouth,Mechanic,Bone,Black Wolf,No Lasers,Yellow Hoody,Heavy Armor];[2,8,2,0,3,9,0,3];Emerald Envy
1375;413740;[gematria_1,gematria_19];[No Back Props,Grey,Tattoos,Light Bulb,Happy,Tongue,Yellow Nose,Arrow,Axe,No Lasers,Gold];[2,6,2,0,5,0,3,3];Emerald Envy
1376;179144;[fibonacci_3,gematria_8,gematria_26,repeat_2_4,multiple_49,multiple_56,multiple_98,perfect_square_3];[Arrows,Purple,Healing Potion Belt,Short Spikes,Green Goggles,Teeth,Wiggle,Spike,Oak,No Lasers,Leather Hat,Skull Belt,Horns,Poison Potion,Pork];[0,8,10,0,2,12,0,2];Emerald Envy
1377;294430;[gematria_4,gematria_22,repeat_2_4];[No Back Props,White,Rainbow,Short Hair,Open,Open Mouth,Mechanic,Pirate,Bat,No Lasers,Skull Belt];[0,5,7,0,8,0,2,3];Emerald Envy
1378;425121;[gematria_6,gematria_15,perfect_square_3];[Arrows,Green,Healing Potion Belt,Punk,Red Eyes,Tongue,Yellow Nose,Logo,Black Wolf,No Lasers];[0,9,2,0,8,2,0,0];Emerald Envy
1379;542651;[gematria_5,gematria_23,multiple_79];[Arrows,Mint,Red Suit,Candle,Blue Eyes,Tooth,Bandage,Yellow Bone,Oak,No Lasers,Scarf];[2,5,2,7,2,0,2,2];Emerald Envy
1380;435761;[gematria_8,gematria_26,perfect_square_3];[Arrows,Lime,Tattoos,Punk,Yellow Eyes,Tongue,Yellow Nose,Bone,Black Wolf,No Lasers];[2,7,2,0,8,2,0,0];Emerald Envy
1381;358691;[gematria_5,gematria_32];[Arrows,Orange,Red Suit,Spikes,Green Eyes,Small Tusk,Green Nose,Smoke,Shield,No Lasers];[3,8,2,3,2,5,0,0];Emerald Envy
1382;983014;[gematria_7,gematria_25];[Arrows,Red,Naked,Light Bulb,Sun Glasses,Tongue,Pink,Cross,Axe,No Lasers];[4,6,2,0,2,0,3,5];Emerald Envy
1383;963842;[gematria_5,gematria_32,multiple_227];[Bag,Pantone,I Love Goblins,Light Bulb,Glasses,Tongue,Pink,Spear,Axe,No Lasers];[5,6,2,0,3,0,3,5];Emerald Envy
1384;507530;[gematria_2,gematria_20];[No Back Props,Black,Grey Suit,Samurai,Lazy,Tooth,Bandage,No Earrings,No Foreground,No Lasers,Blue Hoody];[2,6,4,0,8,4,0,0];Emerald Envy
1385;521307;[gematria_9,gematria_18];[Arrows,Green,Jade,Miners Cap,Red Eyes,Tooth,Bandage,Logo,Shield,No Lasers,Time Bomb];[2,5,2,3,0,5,0,7];Emerald Envy
1386;740517;[gematria_6,gematria_24];[Arrows,Mint,Grey Suit,Bald,Blue Eyes,Open Mouth,Drill,Yellow Bone,No Foreground,No Lasers];[2,6,4,0,4,0,2,2];Emerald Envy
1387;421044;[gematria_6,gematria_15,repeat_2_4,multiple_39,multiple_52,multiple_78];[Arrows,Green,Naked,Miners Cap,Red Eyes,Tongue,Yellow Nose,Logo,Shield,No Lasers,Skull Belt,Yellow Skull Belt,White Beard,Brown Wolf];[4,3,5,0,5,7,0,2];Emerald Envy
1388;397570;[gematria_4,gematria_31,multiple_83,contains_70];[No Back Props,White,Grey Suit,Samurai,Open,Small Tusk,Green Nose,Pirate,No Foreground,No Lasers,Halo];[3,12,4,0,7,0,2,0];Emerald Envy
1389;200871;[gematria_9,gematria_18,repeat_2_0,multiple_99];[Arrows,Black,I Love Goblins,Bald,Lazy,Open Mouth,Mechanic,No Earrings,No Foreground,No Lasers,Time Bomb,Bone Nose];[5,7,2,0,2,12,0,5];Emerald Envy
1390;497379;[gematria_3,gematria_39,multiple_87];[No Back Props,White,Jade,Samurai,Open,Tongue,Yellow Nose,Pirate,No Foreground,No Lasers,Skull Hat];[0,4,9,3,10,0,2,0];Emerald Envy
1391;862193;[gematria_2,gematria_29,multiple_43];[No Back Props,Pantone,Healing Potion Belt,Candle,Glasses,Small Tusk,Wooden,Spear,Oak,No Lasers,Yellow Skull Earrings];[5,7,2,0,2,0,0,6];Emerald Envy
1392;204544;[gematria_1,gematria_19,repeat_2_4,multiple_47,multiple_94,multiple_188];[Arrows,Black,Grey Suit,Short Hair,Lazy,Open Mouth,Mechanic,No Earrings,Bat,No Lasers,Gold,Skull Belt,Fire Eyes,Orange Beard,Side Lasers];[0,2,5,10,3,4,0,9];Emerald Envy
1393;158776;[gematria_7,gematria_34,repeat_2_7,multiple_89,multiple_178,multiple_223];[No Back Props,Orange,Tattoos,Spikes,Green Eyes,Teeth,Wiggle,Smoke,Shield,No Lasers,GG,Trump];[12,2,12,3,2,6,0,0];Emerald Envy
1394;161820;[gematria_9,gematria_18,multiple_45,multiple_58,multiple_60,multiple_87,multiple_90,multiple_93,multiple_180,multiple_186,multiple_522,multiple_930];[No Back Props,Yin Yang,I Love Goblins,Miners Cap,Glasses,Teeth,Wiggle,Spear,Shield,No Lasers,Time Bomb,Sword,Tiger,Green Hoody,Skull Hat,Fronk,Cigar,Golden Tooth,Golden Axe];[9,4,20,5,0,0,14,5];Balance Bandit
1395;580944;[gematria_3,gematria_30,repeat_2_4,multiple_39,multiple_42,multiple_48,multiple_49,multiple_52,multiple_56,multiple_57,multiple_76,multiple_78,multiple_84,multiple_91,multiple_98,multiple_104,multiple_182,multiple_228,multiple_532,multiple_931];[Arrows,Yin Yang,Dead Dwarf,Bald,Sun Glasses,Tooth,Bandage,Cross,No Foreground,No Lasers,Skull Belt,Yellow Skull Belt,Pirate Hat,Special Glasses,Horns,White Beard,Poison Potion,Yin Yang,Martech Hammer,Brown Wolf,Crown,Monocle,Pork,Golden Loop,Diamond Nose Ring];[12,0,5,5,2,0,13,18];Crimson Heist
1396;987202;[fibonacci_3,gematria_1,gematria_28,multiple_83];[Bag,Red,Compass,Samurai,Sun Glasses,Tongue,Pink,Cross,No Foreground,No Lasers,Leather Hat,Halo];[4,13,2,0,2,0,0,4];Crimson Heist
1397;654324;[gematria_6,gematria_24,multiple_44,perfect_square_3];[Arrows,Orange,Jade,Short Hair,Green Eyes,Teeth,Cream,Smoke,Bat,No Lasers,X Earrings];[0,3,9,3,7,3,0,0];Crimson Heist
1398;761364;[gematria_9,gematria_27];[Arrows,Pantone,Jade,Miners Cap,Glasses,Open Mouth,Drill,Spear,Shield,No Lasers];[0,5,2,3,5,3,0,6];Crimson Heist
1399;644320;[gematria_1,gematria_19,repeat_2_4,multiple_40,multiple_80];[No Back Props,Mint,Jade,Short Hair,Blue Eyes,Teeth,Cream,Yellow Bone,Bat,No Lasers,Gold,Skull Belt,Cow,Gardener];[0,1,4,0,5,3,7,6];Crimson Heist
1400;420331;[gematria_4,gematria_13,repeat_2_3,contains_420];[Arrows,Cow,Jade,Bald,Red Eyes,Tongue,Yellow Nose,Logo,No Foreground,No Lasers,Striped];[2,3,2,3,7,2,5,0];Silver Swindler
1401;957627;[gematria_9,gematria_36,multiple_51,multiple_99,multiple_187,perfect_square_3];[Arrows,Orange,Red Suit,Samurai,Green Eyes,Tongue,Pink,Smoke,No Foreground,No Lasers,Tusk,Bone Nose,White Wolf];[0,5,4,13,2,8,3,0];Silver Swindler
1402;914667;[gematria_6,gematria_33,repeat_2_6,multiple_39,multiple_47];[Arrows,Grey,Red Suit,Short Hair,Happy,Tongue,Pink,Arrow,Bat,No Lasers,Yellow Skull Belt,Fire Eyes];[0,6,7,0,7,0,6,0];Silver Swindler
1403;257911;[gematria_7,gematria_25,repeat_2_1];[Arrows,Orange,Dead Dwarf,Samurai,Green Eyes,Open Mouth,Mechanic,Smoke,No Foreground,No Lasers];[0,6,4,3,4,0,3,3];Silver Swindler
1404;406016;[gematria_8,gematria_17,multiple_52,multiple_104];[No Back Props,Black,Naked,Rooster,Lazy,Tongue,Yellow Nose,No Earrings,Pickaxe,No Lasers,Kings Suit,White Beard,Golden Loop];[6,4,2,0,5,0,18,0];Silver Swindler
1405;184023;[gematria_9,gematria_18,multiple_69];[No Back Props,Red,Naked,Short Hair,Sun Glasses,Teeth,Wiggle,Cross,Bat,No Lasers,Time Bomb,Goblin Banner];[4,2,7,0,3,3,0,7];Silver Swindler
1406;992992;[gematria_4,gematria_40,repeat_2_9,multiple_44,multiple_52,multiple_56,multiple_77,multiple_88,multiple_91,multiple_104,multiple_182,multiple_224,multiple_434];[Bag,White,Dead Dwarf,Candle,Open,Tongue,Pink,Pirate,Oak,No Lasers,Go Green,X Earrings,White Beard,Poison Potion,Ancient Staff,X,Monocle,Golden Loop,Diamond Nose Ring];[10,2,8,8,0,0,5,12];Silver Swindler
1407;971052;[gematria_6,gematria_24,multiple_57,multiple_76,multiple_228];[Bag,Purple,Naked,Miners Cap,Green Goggles,Tongue,Pink,Spike,Shield,No Lasers,Yin Yang,Martech Hammer];[4,4,2,5,0,3,8,4];Silver Swindler
1408;102480;[gematria_6,gematria_15,multiple_40,multiple_42,multiple_48,multiple_56,multiple_60,multiple_80,multiple_84,multiple_105,multiple_183,multiple_420,multiple_427,perfect_square_4];[No Back Props,Black,Rainbow,Candle,Lazy,Teeth,Wiggle,No Earrings,Oak,No Lasers,Cow,Pirate Hat,Special Glasses,Poison Potion,Green Hoody,Gardener,Crown,Sapphire,Golden Teeth,Goblins Love];[17,0,10,7,2,0,5,13];Silver Swindler
1409;132126;[gematria_6,gematria_15,multiple_57,multiple_183,contains_321];[No Back Props,Lime,Healing Potion Belt,Candle,Yellow Eyes,Teeth,Wiggle,Bone,Oak,Side Lasers,Yin Yang,Golden Teeth];[9,3,3,15,2,2,0,2];Molten Gaze
1410;437216;[gematria_5,gematria_23,multiple_52,multiple_104,perfect_square_4];[No Back Props,Lime,Compass,Samurai,Yellow Eyes,Tongue,Yellow Nose,Bone,No Foreground,No Lasers,White Beard,Golden Loop,Goblins Love];[8,3,4,0,7,0,5,0];Molten Gaze
1411;221497;[gematria_7,gematria_25,repeat_2_2];[Arrows,Green,Rainbow,Miners Cap,Red Eyes,Open Mouth,Mechanic,Logo,Shield,No Lasers,Purple];[5,4,2,2,2,5,0,5];Molten Gaze
1412;638288;[gematria_8,gematria_35,repeat_2_8,multiple_41,multiple_56,multiple_82,multiple_328];[Bag,Lime,Compass,Spikes,Yellow Eyes,Teeth,Cream,Bone,Shield,No Lasers,Yellow Hoody,Poison Potion,Heavy Armor];[2,3,7,0,2,14,0,0];Molten Gaze
1413;625133;[gematria_2,gematria_20,repeat_2_3,perfect_square_3];[No Back Props,Green,Healing Potion Belt,Punk,Red Eyes,Teeth,Cream,Logo,Black Wolf,No Lasers,Blue Hoody,Striped];[0,3,7,0,11,5,0,0];Molten Gaze
1414;702587;[gematria_2,gematria_29,contains_70];[Arrows,Black,Grey Suit,Candle,Lazy,Open Mouth,Drill,No Earrings,Oak,No Lasers];[0,7,4,0,2,4,0,4];Molten Gaze
1415;430665;[gematria_6,gematria_24,repeat_2_6];[Bag,Lime,Red Suit,Bald,Yellow Eyes,Tongue,Yellow Nose,Bone,No Foreground,No Lasers];[4,7,2,0,5,2,0,0];Molten Gaze
1416;734290;[gematria_7,gematria_25,multiple_97];[No Back Props,Lime,Compass,Short Hair,Yellow Eyes,Open Mouth,Drill,Bone,Bat,No Lasers,Carrot];[0,13,4,0,5,2,0,2];Molten Gaze
1417;761090;[fibonacci_3,gematria_5,gematria_23,multiple_55,multiple_74,multiple_85,multiple_185,multiple_187];[No Back Props,Pantone,Naked,Miners Cap,Glasses,Open Mouth,Drill,Spear,Shield,No Lasers,Leather Hat,Booger,Sword Foreground,Feathered War Bonnet,Diamond Hands,White Wolf];[16,5,2,8,5,0,0,2];Molten Gaze
1418;680486;[gematria_5,gematria_32,multiple_226];[No Back Props,Red,Rainbow,Bald,Sun Glasses,Teeth,Cream,Cross,No Foreground,No Lasers];[4,2,2,2,6,3,0,2];Molten Gaze
1419;377592;[fibonacci_3,gematria_6,gematria_33,repeat_2_7];[Bag,Purple,Grey Suit,Samurai,Green Goggles,Small Tusk,Green Nose,Spike,No Foreground,No Lasers,Leather Hat];[5,5,4,0,2,9,0,2];Molten Gaze
1420;853753;[gematria_4,gematria_31,multiple_79,multiple_101];[No Back Props,Orange,Tattoos,Light Bulb,Green Eyes,Small Tusk,Wooden,Smoke,Axe,No Lasers,Scarf,Coal];[0,6,2,10,2,0,3,9];Molten Gaze
1421;208356;[gematria_6,gematria_24,multiple_97,multiple_179];[No Back Props,Black,Jade,Spikes,Lazy,Open Mouth,Mechanic,No Earrings,Shield,No Lasers,Carrot,Diamond Eyes];[9,12,2,3,2,9,0,0];Molten Gaze
1422;798713;[fibonacci_3,gematria_8,gematria_35];[No Back Props,White,Tattoos,Spikes,Open,Open Mouth,Drill,Pirate,Shield,No Lasers,Leather Hat];[2,5,2,0,5,9,2,2];Molten Gaze
1423;276041;[gematria_2,gematria_20];[Arrows,Purple,Naked,Rooster,Green Goggles,Open Mouth,Mechanic,Spike,Pickaxe,No Lasers,Blue Hoody];[2,5,2,0,6,3,3,5];Molten Gaze
1424;168014;[gematria_2,gematria_20,multiple_77];[Arrows,Pantone,Naked,Spikes,Glasses,Teeth,Wiggle,Spear,Shield,No Lasers,Blue Hoody,Ancient Staff];[0,2,5,8,9,5,0,2];Molten Gaze
1425;281051;[gematria_8,gematria_17];[Arrows,Red,Naked,Miners Cap,Sun Glasses,Open Mouth,Mechanic,Cross,Shield,No Lasers,Kings Suit];[2,5,2,0,2,3,10,7];Molten Gaze
1426;342970;[gematria_7,gematria_25,contains_70];[No Back Props,Mint,Dead Dwarf,Candle,Blue Eyes,Small Tusk,Green Nose,Yellow Bone,Oak,No Lasers];[3,6,2,0,2,0,5,2];Molten Gaze
1427;945485;[gematria_8,gematria_35];[Bag,Mint,Rainbow,Punk,Blue Eyes,Tongue,Pink,Yellow Bone,Black Wolf,No Lasers];[2,9,2,2,3,0,2,0];Molten Gaze
1428;883498;[gematria_4,gematria_40,repeat_2_8,multiple_77];[Bag,Red,Rainbow,Light Bulb,Sun Glasses,Small Tusk,Wooden,Cross,Axe,No Lasers,Go Green,Ancient Staff];[8,5,2,8,0,0,0,7];Molten Gaze
1429;671298;[gematria_6,gematria_33,multiple_53];[Bag,Purple,Compass,Miners Cap,Green Goggles,Teeth,Cream,Spike,Shield,No Lasers,Nose2015];[2,2,2,0,0,9,0,8];Molten Gaze
1430;235126;[gematria_1,gematria_19];[No Back Props,Lime,Healing Potion Belt,Punk,Yellow Eyes,Open Mouth,Mechanic,Bone,Black Wolf,No Lasers,Gold];[0,10,2,0,3,2,0,3];Molten Gaze
1431;700751;[gematria_2,gematria_20,repeat_2_0,contains_70];[Arrows,Black,Tattoos,Bald,Lazy,Open Mouth,Drill,No Earrings,No Foreground,No Lasers,Blue Hoody];[2,7,2,0,8,4,0,2];Molten Gaze
1432;105520;[gematria_4,gematria_13,repeat_2_5,multiple_40,multiple_80];[No Back Props,Cow,Grey Suit,Punk,Lazy,Teeth,Wiggle,No Earrings,Black Wolf,No Lasers,Bowl Hat,Cow,Gardener];[5,2,5,0,5,7,5,6];Silver Swindler
1433;359409;[gematria_3,gematria_30,multiple_47,perfect_square_4];[No Back Props,Orange,Rainbow,Short Spikes,Green Eyes,Small Tusk,Green Nose,Smoke,Oak,No Lasers,Fire Eyes,Goblins Love];[7,5,2,3,2,2,6,0];Silver Swindler
1434;851455;[gematria_1,gematria_28,repeat_2_5,multiple_55];[Bag,Orange,Rainbow,Miners Cap,Green Eyes,Small Tusk,Wooden,Smoke,Shield,No Lasers,Bowl Hat,Booger];[11,6,2,5,0,3,0,0];Silver Swindler
1435;961874;[gematria_8,gematria_35,perfect_square_3];[Arrows,Pantone,I Love Goblins,Miners Cap,Glasses,Tongue,Pink,Spear,Shield,No Lasers];[3,6,2,0,5,3,0,4];Silver Swindler
1436;156741;[gematria_6,gematria_24,multiple_39];[Arrows,Orange,Tattoos,Rooster,Green Eyes,Teeth,Wiggle,Smoke,Pickaxe,No Lasers,Yellow Skull Belt];[2,3,8,3,2,3,3,0];Silver Swindler
1437;921084;[gematria_6,gematria_24,contains_108];[Big Bomb,Green,Naked,Miners Cap,Red Eyes,Tongue,Pink,Logo,Shield,No Lasers];[2,7,2,0,0,5,0,8];Crimson Chaos
1438;979024;[gematria_4,gematria_31,multiple_43,multiple_86];[Arrows,Purple,Naked,Short Spikes,Green Goggles,Tongue,Pink,Spike,Oak,No Lasers,Yellow Skull Earrings,Top Hat];[14,6,2,0,2,0,0,2];Crimson Chaos
1439;402854;[gematria_5,gematria_23];[Arrows,Black,I Love Goblins,Candle,Lazy,Tongue,Yellow Nose,No Earrings,Oak,No Lasers];[3,6,2,0,5,4,0,2];Crimson Chaos
1440;268808;[gematria_5,gematria_32,repeat_2_8];[Bag,Pantone,I Love Goblins,Spikes,Glasses,Open Mouth,Mechanic,Spear,Shield,No Lasers];[5,5,2,0,3,5,0,5];Crimson Chaos
1441;203480;[gematria_8,gematria_17,multiple_40];[No Back Props,Black,Rainbow,Light Bulb,Lazy,Open Mouth,Mechanic,No Earrings,Axe,No Lasers,Kings Suit,Cow];[0,5,2,0,2,4,18,6];Crimson Chaos
1442;242601;[gematria_6,gematria_15,perfect_square_4];[Arrows,Mint,Red Suit,Candle,Blue Eyes,Open Mouth,Mechanic,Yellow Bone,Oak,No Lasers,Goblins Love];[4,6,2,0,2,0,2,5];Crimson Chaos
1443;900564;[gematria_6,gematria_24,repeat_2_0,multiple_42,multiple_84,multiple_426,perfect_square_3];[Arrows,Black,Grey Suit,Bald,Lazy,Tongue,Pink,No Earrings,No Foreground,No Lasers,Pirate Hat,Crown];[8,8,4,0,4,4,0,0];Crimson Chaos
1444;896592;[gematria_3,gematria_39,multiple_48];[Bag,White,Grey Suit,Rooster,Open,Small Tusk,Wooden,Pirate,Pickaxe,No Lasers,Special Glasses];[4,5,4,0,3,0,3,9];Crimson Chaos
1445;594343;[power_of_7_3,gematria_1,gematria_28];[Big Bomb,White,Jade,Short Hair,Open,Tooth,Bandage,Pirate,Bat,No Lasers];[2,4,4,3,6,0,2,6];Emerald Eruption
1446;959598;[gematria_9,gematria_45,multiple_89,multiple_178,multiple_534];[Bag,Orange,Grey Suit,Short Spikes,Green Eyes,Tongue,Pink,Smoke,Oak,No Lasers,GG,Trump];[12,6,11,3,0,0,0,0];Emerald Eruption
1447;512352;[gematria_9,gematria_18,multiple_48,multiple_54,multiple_96,multiple_108,multiple_432];[Bag,Grey,Jade,Candle,Happy,Tooth,Bandage,Arrow,Oak,No Lasers,Time Bomb,Special Glasses,Nose Ring,Missing Tooth,Skull Earrings];[14,2,2,3,0,0,0,14];Emerald Eruption
1448;733123;[gematria_1,gematria_19,repeat_2_3];[No Back Props,Lime,Healing Potion Belt,Light Bulb,Yellow Eyes,Open Mouth,Drill,Bone,Axe,No Lasers,Gold,Striped];[0,6,7,0,0,2,3,5];Emerald Eruption
1449;790269;[gematria_6,gematria_33];[No Back Props,White,Compass,Bald,Open,Open Mouth,Drill,Pirate,No Foreground,No Lasers];[2,5,2,0,7,0,2,4];Emerald Eruption
1450;473538;[gematria_3,gematria_30,multiple_39,multiple_78,multiple_934];[Bag,Purple,Grey Suit,Light Bulb,Green Goggles,Tongue,Yellow Nose,Spike,Axe,Side Lasers,Yellow Skull Belt,Brown Wolf];[2,4,3,10,3,8,0,5];Toxic Glare
1451;928987;[fibonacci_3,gematria_7,gematria_43,perfect_square_3];[Arrows,Green,Dead Dwarf,Spikes,Red Eyes,Tongue,Pink,Logo,Shield,No Lasers,Leather Hat,Big Bomb];[0,7,2,0,0,11,3,6];Toxic Glare
1452;886185;[gematria_9,gematria_36,repeat_2_8,multiple_45,multiple_47,multiple_423];[Bag,Red,Healing Potion Belt,Rooster,Sun Glasses,Small Tusk,Wooden,Cross,Pickaxe,No Lasers,Sword,Fire Eyes];[4,7,2,0,0,0,13,2];Toxic Glare
1453;787244;[gematria_5,gematria_32,repeat_2_4,multiple_43,multiple_46,multiple_86,multiple_92];[Arrows,Red,Compass,Samurai,Sun Glasses,Open Mouth,Drill,Cross,No Foreground,No Lasers,Skull Belt,Yellow Skull Earrings,Rubix,Top Hat,Patch];[12,5,5,0,4,0,0,9];Toxic Glare
1454;208021;[gematria_4,gematria_13];[Arrows,Cow,Naked,Spikes,Lazy,Open Mouth,Mechanic,No Earrings,Shield,No Lasers];[2,5,2,0,2,9,5,3];Silver Swindler
1455;196379;[gematria_8,gematria_35,perfect_square_3];[No Back Props,White,Jade,Rooster,Open,Teeth,Wiggle,Pirate,Pickaxe,No Lasers];[2,2,5,3,5,3,5,0];Silver Swindler
1456;993334;[gematria_4,gematria_31,repeat_2_3,repeat_3_3,repeat_2_9];[Arrows,White,Jade,Light Bulb,Open,Tongue,Pink,Pirate,Axe,No Lasers,Striped,Elemental Clothes];[0,4,7,0,5,0,5,3];Silver Swindler
1457;917935;[gematria_7,gematria_34];[Bag,Grey,Dead Dwarf,Samurai,Happy,Tongue,Pink,Arrow,No Foreground,No Lasers];[2,8,4,0,4,0,3,0];Silver Swindler
1458;127052;[gematria_8,gematria_17,multiple_46,multiple_92,contains_70];[Bag,Green,Naked,Samurai,Red Eyes,Teeth,Wiggle,Logo,No Foreground,No Lasers,Kings Suit,Rubix,Patch];[2,2,7,0,2,5,10,7];Silver Swindler
1459;902893;[gematria_4,gematria_31,multiple_521,perfect_square_3];[No Back Props,Black,I Love Goblins,Candle,Lazy,Tongue,Pink,No Earrings,Oak,No Lasers];[3,8,2,0,2,4,0,2];Silver Swindler
1460;199736;[gematria_8,gematria_35,repeat_2_9];[No Back Props,White,Tattoos,Short Spikes,Open,Teeth,Wiggle,Pirate,Oak,No Lasers];[2,2,5,0,5,5,2,0];Silver Swindler
1461;991364;[gematria_5,gematria_32,repeat_2_9,multiple_44];[Arrows,White,Jade,Miners Cap,Open,Tongue,Pink,Pirate,Shield,No Lasers,X Earrings];[0,6,7,3,2,3,2,2];Silver Swindler
1462;437258;[gematria_2,gematria_29];[Bag,Lime,Compass,Samurai,Yellow Eyes,Tongue,Yellow Nose,Bone,No Foreground,No Lasers];[2,5,4,0,5,2,0,2];Silver Swindler
1463;445566;[gematria_3,gematria_30,repeat_2_4,repeat_2_5,repeat_2_6,multiple_43,multiple_86];[No Back Props,Mint,Grey Suit,Punk,Blue Eyes,Tongue,Yellow Nose,Yellow Bone,Black Wolf,No Lasers,Skull Belt,Bowl Hat,Yellow Skull Earrings,Top Hat];[12,5,5,0,8,0,0,0];Silver Swindler
1464;762028;[gematria_7,gematria_25];[Bag,Pantone,Naked,Candle,Glasses,Open Mouth,Drill,Spear,Oak,No Lasers];[4,5,2,0,3,0,0,6];Silver Swindler
1465;424828;[gematria_1,gematria_28];[Bag,Green,I Love Goblins,Short Hair,Red Eyes,Tongue,Yellow Nose,Logo,Bat,No Lasers];[5,5,4,0,6,2,0,0];Silver Swindler
